Title,Published_date,Views,Likes,Dislikes,Comments
Best Pimple and Oil Control Face Wash in India | Tamil | Not Sponsored | Shadhik,2021-06-08T09:25:41Z,1818948,60727,0,2390
Must Watch if you are in Stress | நீங்க stress uh இருந்தா இத கண்டிப்பா பாருங்க | சதிக் Azeez,2021-06-06T09:17:45Z,73633,3508,0,230
"Hence Proved ""Turmeric Will Remove Hair"" | Tamil | Shadhik Azeez",2021-05-29T08:09:43Z,429460,10651,0,719
Brighter Face in 20mins | Naturally | Tamil | English Subtitles | Shadhik Azeez,2021-05-25T06:40:29Z,681613,20492,0,1014
Best Beard Oil Ranking from Worst to Best | Tamil | Shadhil Azeez | Not Sponsored,2021-05-23T06:32:05Z,799933,25359,0,1002
Best Hair Growth Technique | இத follow பண்ணா கண்டிப்பா முடி வளரும் | Tamil | Shadhik Azeez,2021-05-16T06:50:19Z,2025975,42252,0,1073
End of Tea Coffee | Side effects of Tea Coffee | Tamil | Shadhil Azeez,2021-05-11T11:26:07Z,99283,4728,0,373
Best Trimmer starting from 400 Rs for Men | Tamil | Shadhik Azeez | Not Sponsored,2021-05-07T06:58:32Z,626699,15454,0,453
Best Face Scrub Ranking from Worst to Best | Tamil | Shadhik Azeez | Not Sponsored,2021-05-04T05:34:45Z,720220,15658,0,788
5 Stupid Skin Myths that we were believing it's true | Tamil | Shadhik Azeez,2021-04-27T09:50:28Z,39226,2479,0,296
Instantly Remove Foot Cracks | Tamil | English Subtitles | Shadhik Azeez,2021-04-22T07:34:03Z,1789182,20920,0,662
Best Hair Dryer Blower under 400 Rs | Phillips | NOVA | Tamil | Not Sponsored | Shadhik Azeez,2021-04-16T06:46:01Z,317043,6792,0,275
Complete Hair and Beard Transformation 😍 | Tamil Shadhik Azeez,2021-04-11T13:14:54Z,318317,10010,0,361
Best Halal Certified Vegan Soaps in India | Personal Favourite | Tamil | ஹலால் சோப் | Not sponsored,2021-04-11T05:30:01Z,60951,1981,0,201
"1 Week Weight Loss Challenge with Skipping, Result was shocking | shadhik azeez",2021-04-09T05:00:07Z,1009331,21093,0,1197
This Vaccum Cleaner Saved our family from ant and insects | Shadhik Azeez Home Vlog 1,2021-04-05T11:44:57Z,545702,6153,0,439
Truth about Talcum Powder | Tamil | Shadhik Azeez,2021-04-02T12:00:37Z,118811,3849,0,304
Costliest Scent I ever Used | Mont Blanc | Unboxing and Review | Tamil | Shadhik Azeez,2021-03-30T11:00:40Z,50552,2002,0,238
Will Cheap Hair Straightners do their work? | கம்மி விலையில் hair straighter வாங்கினா செரி வருமா?,2021-03-28T05:12:21Z,764264,10073,0,406
"Gain Weight Organically, No side effects | இயற்கை வழியில் உடல் எடை அதிகரிக்கும் சாப்பாடு | Shadhik",2021-03-25T05:48:30Z,681411,26124,0,950
Best Causal Outfits men 2021 | Shadhik Azeez,2021-03-20T11:59:41Z,63829,2308,0,275
Best Home Remedy for Pimples | 100 % Results | இனி ஈசியா முகப்பருவை நீக்கலாம் | Shadhik Azeez,2021-03-17T05:03:04Z,290012,11984,0,548
Applied Honey in Hair & the Result was Shocking | தேன் தடவினால் முடி என்ன ஆகும் தெரியுமா?,2021-03-14T13:14:32Z,299307,11612,0,861
Beardo No Wash Face wash Genuine Review | Tamil | இனி தண்ணி இல்லாம முகம் கழுவலாம்,2021-03-12T10:21:05Z,61222,2609,0,189
Extract Acne without Scars | Tamil | முகப்பரு ஈசியா ரிமூவ் பன்னலாம் | shadhik azeez,2021-03-10T10:41:04Z,422204,9811,0,250
Fix Frizzy Hair in Mins | Tamil | Shadhik Azeez,2021-03-07T06:04:49Z,590599,22843,0,950
Wedding Blazer Ideas 😍 | Must watch before you shop for wedding ❤️ | Tamil | Shadhik Azeez,2021-03-02T10:44:46Z,232315,4911,0,204
Best Vitamin C Face wash in India under 250 Rs | Brightening Face Wash | Not Sponsored | Tamil,2021-02-28T12:46:24Z,1065573,25401,0,1045
Beard Grooming Tips and Tricks | Beard Trimming Guide | Beard Shaping Procedure | by Shadhik Azeez,2021-02-24T06:18:19Z,77644,2562,0,202
Fix this Hair in Mins from your Home | Shadhik Azeez,2021-02-23T08:50:38Z,20497,969,0,190
"Best Pedicure, Manicure Set under Rs 499 | Seriously Worth it 👍 | Tamil | Shadhik Azeez",2021-02-12T06:41:34Z,59355,1736,0,183
Natural Hair Color Easy Method | Henna & Indigo Mix together | Tamil | English subtitles | Shadhik,2021-02-08T13:27:03Z,683873,10146,0,823
Benefits of Flossing Teeth Daily | Removes Bad Smell | Improves Oral health | Tamil | Shadhik Azeez,2021-02-05T05:41:40Z,135047,3834,0,386
Forest essentials Face Wash Review | Tamil | Not Sponsored | Shadhik Azeez,2021-02-01T07:09:51Z,73756,2179,0,246
New Air Purifier for my Baby & it's really worth the money | Best Air Purifier | Not Sponsored,2021-01-30T07:28:49Z,161985,4258,0,283
How to do Waxing & is it really Painfull ? | Tamil | English subtitles,2021-01-25T04:58:37Z,88054,2747,0,261
200K Special Q&A | Resigned my Job for YouTube | Shadhik Azeez Open Talk,2021-01-21T11:43:23Z,94501,7101,0,775
Get Professional Model Hair Style at your Home | Live Transformation | English subtitles | Tamil,2021-01-16T12:24:43Z,334915,10257,0,424
Easy makeup tutorial for men and women | Tamil | English subtitles | Not Sponsored,2021-01-12T05:27:51Z,406538,11163,0,560
WOW vs MAMA EARTH shampoo which is Best? |  English Subtitles | Not sponsored | Shadhik Azeez,2021-01-08T10:07:44Z,600256,10859,0,788
"I have Pimples from age 16, Motivational Video | Must watch if you have Pimples",2021-01-05T09:36:09Z,35224,2419,0,320
Pimple Patch Really Worked | One day Acne Control | Tamil | English subtitles | Shadhikazeez,2020-12-27T06:48:46Z,506392,11696,0,497
Get Instant Mouth Freshness Naturally | Tamil | English Subtitles | Not Sponsored | Shadhik Azeez,2020-12-25T08:28:24Z,133546,5809,0,343
BLACKHEADS removing MACHINE | 100 % Working | Tamil | Not sponsored | shadhik azeez,2020-12-20T07:30:47Z,1664153,32439,0,823
Best Moisturiser for Indian Skin | Tamil | Genuine Recommendation | Not Sponsored,2020-12-11T09:02:02Z,4580577,57978,0,2529
Clear Acne Pimples in One Just day 😍 Best Cream I have ever Used | Tamil | Shadhik Azeez,2020-11-29T05:17:21Z,183234,6573,0,517
Ustraa 30 days Genuine Review | Video Link in Description,2020-11-28T11:13:12Z,229810,7953,0,69
Ustraa Hair Growth Vitalizer | 30 days Genuine Review,2020-11-24T12:36:29Z,152271,4902,0,388
அப்பா அம்மா இத கண்டிப்பா பாருங்க | Child Safety | shadhikazeez,2020-11-17T06:17:11Z,19203,882,0,95
3 Days Darkspot Reduction Challenge?  True or Not ! | Tamil | English subtitles | Not Sponsored,2020-11-15T08:00:07Z,545544,11681,0,563
Best Natural Hair Conditioner Ever | 100% இயற்கை வழியில் சாப்ட்டான தலை முடி | English subtitles,2020-11-11T05:46:31Z,519316,14103,0,728
Aroma Magic Fash wash will cure Pimples? Genuine Review after one week usage | Not Sponsored | Tamil,2020-11-06T04:36:34Z,192960,5550,0,734
"Do you have Dark Spots, Pigmentation? Just follow this for 100 % gauranteed Result 👍 | Tamil",2020-10-29T05:34:04Z,1517444,43329,0,1510
Silver Play Button Unboxing | Special Dedication to my Subscribers 😊🙏❤️,2020-10-25T12:37:56Z,12613,1315,0,252
Best Hair Oil for Fast Hair Growth and Hair fall Control | My Genuine Review | Not Sponsored,2020-10-17T05:31:38Z,717752,19582,0,1096
Natural Hair Dye Correct Procedure with Proof | No side effect | No Chemical | Tamil | Shadhikazeez,2020-10-10T05:12:06Z,2785409,54868,0,3349
Know your Skin Type in Just One Night | உங்க ஸ்கின் டைப் தெரிஞ்சுக்க இதான் செய்யணும் | Shadhikazeez,2020-10-01T06:03:48Z,366772,14497,0,897
Bed Full of Products for Skin and Hair Care ! Biggest collection Ever | Tamil | Shadhikazeez,2020-09-29T06:54:27Z,26761,1534,0,261
Eco friendly Mosquito machine | safe for kids | No smoke | No smell | No Refilling | No Chemicals,2020-09-24T05:03:22Z,2863361,31075,0,1200
Effective Lip Serum for Dark Lips | No Chemicals | உங்க லிப்ஸ் டார்க்கா இருந்தா இது try பண்ணுங்க,2020-09-19T06:54:25Z,1249634,33536,0,1953
WOW Face Wash True & Genuine Review | Must Watch before buying | Not Sponsored |Tamil | shadhikazeez,2020-09-16T11:45:08Z,178849,4876,0,338
GET CLEAR SKIN NATURALLY IN HOME WITHOUT SIDE EFFECTS 😍 | Tamil | Shadhikazeez,2020-09-13T06:21:39Z,172516,7352,0,378
100K Special Q & A | Are you married? | My YouTube Income | Shadhikazeez,2020-09-04T13:03:30Z,71814,3998,0,459
Best Hair Styling Products and Tips all should Know 🥰 | Not Sponsored | Tamil | Shadhik Azeez,2020-08-27T06:08:36Z,102139,4511,0,369
Best Teeth Whitening Trick Ever 😍 | Natural Remedy |  Tamil | பற்கள் வெண்மையாக்குதல் | Shadhikazeez,2020-08-21T07:51:34Z,651440,19046,0,544
BEST BLOOPERS OF ME | FUN GUARANTEED 😅  PART 1,2020-08-17T09:30:13Z,61728,3623,0,346
Reason For Dandruff and How to Cure it | Home Remedy | No side effects | Tamil | English | Shadhik,2020-08-15T13:18:45Z,1555317,53211,0,1689
Oily Skin Myth & Facts & Maintenance | Oily Skin Care | Tamil | Shadhikazeez,2020-08-09T06:25:01Z,366784,13638,0,673
Finally my Black Heads and White Heads are Removed 😍 Successful method & Musty Try | Tamil | shadhik,2020-08-07T05:35:20Z,1572689,42007,0,928
I cured my Pimples in 3 days 😍 No side effects 😊 Natural and safe🥰👍 Everyone should try this ☝️,2020-07-31T05:49:44Z,330721,15700,0,1008
5 Best Tooth Paste for Kids and Adults | Not Sponsored | English Subtitles | shadhikazeez,2020-07-19T11:59:36Z,189199,5273,0,273
Lakshmi Krishna Hair Regrowth Kit | Genuine Review | Tamil | Not sponsored | shadhikazeez,2020-07-12T13:13:47Z,116365,2987,0,379
Best Beard Oil For Men 2020 | No Chemicals | English subtitles| Not Sponsored | shadhikazeez,2020-07-07T12:55:07Z,180914,6923,0,570
Cure Dark Neck Problem with this Simple Method | 100% Results | Tamil | Shadhikazeez,2020-07-02T11:26:37Z,973929,20465,0,617
Best Sun Screen for Indian Skin with Less Chemicals | No Paid promotion | Shadhik Azeez,2020-06-27T13:12:46Z,558267,14388,0,727
Best Weight loss Diet and Exercise from Home | No Gym Needed | உடல் எடை குறைய வழி | ShadhikAzeez,2020-06-22T06:39:45Z,320438,12110,0,531
Best Chemical Free Soaps | Hand made | No Promotion | Honest Review | Tamil | Shadhikazeez,2020-06-16T09:57:08Z,1004028,25347,0,1626
100% PINK LIPS Guarantee with Natural Remedies | அழகான இதழ்கள் பெற வழிமுறைகள் | Tamil | shadhikazeez,2020-06-12T11:36:44Z,634391,18069,0,423
100% Results DARK CIRCLES Removal Gaurantee | Tamil | கண்களில் கருவளையம் நீங்க| Shadhikazeez,2020-06-07T15:15:11Z,926903,30344,0,674
5 BEST PERFUMES | My Personal Pick | சிறந்த வாசனை திரவியம் அத்தர் | Shadhikazeez,2020-06-04T12:50:40Z,194317,6722,0,326
Get brighter skin Naturally in 2 Weeks | No side effects | Tamil | shadhikazeez,2020-05-31T14:31:39Z,1847105,52949,0,1670
Minimise Large Pores | Acne Scars Control | முகத்தில் உள்ள பள்ளம் நீங்க இதைத்தான் செய்யனும்,2020-05-28T12:23:38Z,2036810,50863,0,1478
5 BEST SHAMPOO IN INDIA | No Paid Promotion | Honest Review | Tamil | Shadhikazeez,2020-05-23T06:58:35Z,1265198,39284,0,2664
Benefits of ALOE VERA | Natural vs Manufactured | Green Leaf Aloe vera Jel | Tamil | Shadhik azeez,2020-05-19T06:23:48Z,661189,18701,0,880
Mild and Daily use Face wash for Boys and Girls | No Paraben SLS | முகம் கழுவ சிறந்த Face wash,2020-05-17T06:06:42Z,338391,8218,0,640
White Hair Control in Home | Remedies | Tamil | Shadhik Azeez,2020-05-14T08:21:26Z,552183,22094,0,981
Use Minoxidil with Doctor Advice | Side effects | Awareness | Tamil | Shadhikazeez,2020-05-11T08:43:12Z,438055,9572,0,1296
How to Trim Beard | Grooming Tips | Beard Style | Tamil | Shadhikazeez,2020-05-09T05:16:12Z,306740,8137,0,148
Hair Fall Control Solution | Hair Regrowth Tips | English Subtitles | Tamil | Shadhikazeez,2020-05-06T09:02:55Z,313125,8863,0,556
How to Wash Face properly | Explanation with Demo | Tamil | Shadhikazeez,2020-05-03T08:22:07Z,568736,18067,0,745
My Face wash List | Personally Used and Tested | Top 5 Face Wash | Tamil | Shadhikazeez,2020-05-02T05:40:07Z,1071949,31491,0,1331
My Hair Style Story | Self Hair Style pathi soldran | Tamil | Shadhikazeez,2020-04-30T09:01:15Z,105032,2919,0,121
How to Grow Beard faster | Fix patchy Beard | Tamil | Shadhikazeez,2020-04-26T08:09:26Z,305866,11437,0,396
How to cure Pimples | Reason for acne | Tamil | Shadhikazeez,2020-04-24T06:10:48Z,380179,18061,0,874
How to get famous on Tiktok | Tamil | shadhik azeez,2020-04-17T04:56:01Z,22498,947,0,57
Corona is not that dangerous | Covid-19 | Plague | Cholera | Tamil | Shadhikazeez,2020-04-12T12:31:19Z,17742,385,0,19
April 29 2020 | Will the world end ? | Asteroid | Tamil | Shadhikazeez,2020-04-10T16:34:36Z,19681,728,0,36
Shadhik Azeez Live Stream,2018-12-17T13:09:59Z,0,0,0,0
96 movie Vijaysethupathi Tiktok Video,2018-12-16T19:34:14Z,414654,20375,0,162
